customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1069,Female,No,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.91575768523308,2776.536877376366,No
CUST1070,Female,No,No,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,74.64836449449507,43.79705553660935,No
CUST1071,Female,No,No,No,41,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.51580852221761,2147.025344352892,Yes
CUST1072,Female,No,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,55.91186975217023,787.9732800343328,Yes
CUST1073,Female,No,Yes,Yes,4,Yes,No internet service,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.604285958429884,34.40428868528144,No
CUST1074,Female,No,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,78.16594450407896,903.130714784295,No
CUST1075,Male,Yes,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.7890194765596,1801.6853510964793,No
CUST1076,Female,No,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,20.673020879481207,187.31686673097965,No
CUST1077,Female,No,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.67281980807161,1568.9596984189054,No
CUST1078,Male,No,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,85.2675424329141,987.1509213199523,Yes
CUST1079,Female,No,Yes,Yes,5,No,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,24.693902007264946,64.67347573962032,Yes
CUST1080,Male,No,No,Yes,32,Yes,No internet service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,79.69662553730403,2462.1573582971496,No
CUST1081,Male,No,No,No,43,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,95.45393947031674,4041.3625289426313,Yes
CUST1082,Female,No,Yes,No,69,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Two year,No,Credit card,61.27080113967615,4060.019569126704,No
CUST1083,Female,No,No,Yes,45,Yes,No internet service,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.98062252688034,2981.2694500833995,Yes
CUST1084,Male,No,Yes,No,9,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,58.62567782415912,382.37318962440304,Yes
CUST1085,Male,No,Yes,Yes,49,No,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,75.39478490731383,3780.6208651770303,Yes
CUST1086,Female,No,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,85.66347521486985,3004.5180243994096,No
CUST1087,Male,Yes,No,No,18,Yes,No internet service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,41.17813675600811,767.8032201948644,No
CUST1088,Female,No,No,No,9,Yes,No,No,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,50.8767558635586,377.0228569629187,No
CUST1089,Male,No,No,No,62,No,No internet service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,67.03294165896946,4245.355482049635,Yes
CUST1090,Female,No,No,Yes,57,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,71.20437050509626,4053.9379567254573,No
CUST1091,Male,No,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.14912592351669,2243.1063791596334,No
CUST1092,Male,No,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,61.14959537858221,1415.2885407672345,No
CUST1093,Male,No,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,47.358814559210316,605.2618715637104,No
CUST1094,Female,No,Yes,No,6,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,84.70524141007718,595.3705430495306,No
CUST1095,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,40.56704279412503,1701.3837713767355,Yes
CUST1096,Female,No,No,Yes,29,Yes,No internet service,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer,55.1544725320391,1710.7049073644425,Yes
CUST1097,Female,No,Yes,No,4,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Credit card,65.35625845361665,158.4021426035308,No
CUST1098,Female,No,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,74.70277998663946,4310.096778937558,Yes
CUST1099,Male,No,No,No,49,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer,59.16258957640064,2964.54536273296,No
CUST1100,Female,No,Yes,Yes,44,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,80.06151131664254,3338.2519512089593,Yes
CUST1101,Female,No,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,90.01577390725772,1259.8102965654102,Yes
CUST1102,Male,No,Yes,No,3,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,52.54347250893532,0.0,Yes
CUST1103,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,No,Credit card,72.83143407770174,4691.931319445617,No
CUST1104,Male,No,No,No,64,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,69.92340860725143,4316.985978245601,Yes
CUST1105,Male,Yes,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,58.17995563710901,2595.430918517576,Yes
CUST1106,Female,No,Yes,No,58,Yes,No internet service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card,26.87558636813796,1558.1958321203447,No
CUST1107,Female,No,Yes,Yes,20,Yes,No internet service,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,72.0837818642991,1326.219430592038,No
CUST1108,Male,No,No,No,58,No,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,74.28129335410347,4530.219576434296,Yes
CUST1109,Male,No,Yes,Yes,57,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.74562691241809,4861.497355214675,Yes
CUST1110,Female,No,No,Yes,68,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Mailed check,58.29920767276353,3931.9709401230466,No
CUST1111,Male,No,No,No,52,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,51.65869434940466,2603.5123089442077,Yes
CUST1112,Female,Yes,No,No,37,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Credit card,46.70870160014764,1644.4629647408706,Yes
CUST1113,Female,No,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.0,130.92225223609282,Yes
CUST1114,Male,No,Yes,Yes,44,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,56.9056589763536,2588.2156191503655,Yes
CUST1115,Male,Yes,Yes,No,5,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,120.0,619.2157383312724,No
CUST1116,Male,No,Yes,No,69,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,90.41882387154655,6147.875403290961,Yes
CUST1117,Female,No,No,No,31,Yes,No,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer,45.15630544721786,1399.090453457746,Yes
CUST1118,Male,No,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card,54.70629233150462,2297.742521510322,Yes
CUST1119,Female,No,No,No,9,Yes,No internet service,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,54.57941446336207,633.2060885011291,Yes
CUST1120,Female,No,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,92.97064489356137,2914.344945676508,Yes
CUST1121,Male,Yes,No,No,33,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.49068677542421,3558.8972462167985,Yes
CUST1122,Male,No,No,No,67,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,66.79592173979889,4241.788893256782,Yes
CUST1123,Male,No,No,No,30,Yes,No internet service,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Electronic check,70.27338689365402,2047.3979551888954,No
CUST1124,Male,No,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer,75.40785249118667,2388.706387798654,Yes
CUST1125,Male,Yes,No,No,3,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,64.68289732224834,267.43122321124014,Yes
CUST1126,Male,Yes,No,No,57,Yes,No internet service,No,Yes,Yes,No internet service,No,No,No,Two year,No,Electronic check,70.63968485388847,4159.541690966484,No
CUST1127,Female,Yes,Yes,Yes,30,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,65.9634660750623,1992.8972777277415,Yes
CUST1128,Female,No,Yes,Yes,9,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer,74.5593995519847,356.6157334261607,Yes
CUST1129,Female,No,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,24.96527737291926,657.4494605324858,No
CUST1130,Female,No,No,No,2,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,55.41039089139278,134.96633828596302,No
CUST1131,Male,No,No,No,62,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card,41.332116511408614,2670.0679206469013,No
CUST1132,Female,No,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.80189595205366,231.99685118825127,Yes
CUST1133,Female,No,No,Yes,46,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Electronic check,49.287854377510726,2174.626380285201,No
CUST1134,Female,No,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,33.70210161928444,2279.8388502110065,Yes
CUST1135,Male,No,No,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card,29.232221455913077,689.7343046090564,No
CUST1136,Female,No,No,No,51,No,No,Fiber optic,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,73.9875327804962,3836.2015202096113,No
CUST1137,Male,No,No,No,13,Yes,No,DSL,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,46.4248688062268,591.8868323607113,No
CUST1138,Female,No,No,No,44,Yes,No internet service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,62.23639013335454,2619.584498858292,No
CUST1139,Female,No,Yes,No,35,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,96.65760090647245,3451.044009951191,No
CUST1140,Male,No,No,No,55,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card,72.5036462490217,3899.0376435390904,No
CUST1141,Male,No,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.797499012724444,455.25789372852256,No
CUST1142,Female,No,Yes,No,2,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,41.496760077442325,27.323355316261434,No
CUST1143,Male,No,No,No,61,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,73.69942945347128,4524.131952345843,Yes
CUST1144,Male,No,No,Yes,41,Yes,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,62.41794583052553,2394.581832220554,No
CUST1145,Female,Yes,Yes,No,44,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,76.57170616425105,3373.0080607267996,Yes
CUST1146,Male,No,No,No,64,Yes,No,DSL,No,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,18.0,1281.652687780254,No
CUST1147,Male,No,No,No,31,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,87.74907815847594,2731.7139927914072,No
CUST1148,Male,No,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,30.743847738066172,1364.8692892082995,Yes
CUST1149,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,55.31678989462815,66.75540352739856,Yes
CUST1150,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Credit card,92.79970086544809,6438.669094092333,No
CUST1151,Male,No,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,20.327895080088666,1246.2536148289637,Yes
CUST1152,Male,Yes,No,No,44,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,63.263923958648824,2964.0850637205,Yes
CUST1153,Male,No,Yes,Yes,56,No,No,DSL,No internet service,No,No,No,No,No,One year,No,Mailed check,59.50474047818007,3137.1763568991228,No
CUST1154,Male,Yes,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,64.42479248979545,2801.8786092992905,No
CUST1155,Male,No,No,Yes,34,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card,72.12401177464253,2474.463517199832,No
CUST1156,Male,No,Yes,Yes,30,Yes,No internet service,No,No,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,65.30154077565648,1951.0351218884148,No
CUST1157,Female,Yes,No,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,38.199920099508404,2754.847075748352,No
CUST1158,Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,One year,Yes,Bank transfer,66.94611503805862,4658.6837402468755,Yes
CUST1159,Male,No,No,No,55,Yes,No internet service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,64.63386750586422,3435.0050675043767,No
CUST1160,Female,No,No,Yes,67,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer,63.7957224077055,4299.936512427685,No
CUST1161,Male,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,106.72010371044277,1465.2718882083072,Yes
CUST1162,Female,No,Yes,Yes,3,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,91.74852507600852,269.5679081881079,Yes
CUST1163,Female,No,No,Yes,26,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.54313515158614,2767.2426191445297,Yes
CUST1164,Male,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,71.8818886332866,4068.7799968854583,Yes
CUST1165,Female,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,100.70678273393625,2472.230691046655,No
CUST1166,Male,No,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,47.87997929451111,2347.8297170689434,Yes
CUST1167,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,57.81526899304593,4316.160568408528,No
CUST1168,Female,No,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,53.39709469568881,2268.7655535923973,Yes
CUST1169,Female,No,Yes,Yes,60,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,55.0820368740805,3246.3398470764805,No
CUST1170,Female,No,Yes,No,58,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,65.82602835729729,3786.0194958167012,Yes
CUST1171,Male,No,No,No,49,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,69.0793120182249,3271.0321986237855,No
CUST1172,Male,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.61982438556775,2951.8106378596112,Yes
CUST1173,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,99.89310123817378,6597.870001091928,No
CUST1174,Female,No,Yes,Yes,11,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,34.50737360557916,393.27499967737276,No
CUST1175,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,40.89505671002083,762.9761021966432,Yes
CUST1176,Male,No,No,Yes,52,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,18.0,931.926930853091,Yes
CUST1177,Male,No,No,No,46,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,48.16046941875797,2205.4110328849265,No
CUST1178,Female,No,Yes,No,44,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card,56.116651572725715,2324.7635479091564,No
CUST1179,Male,No,Yes,No,22,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,51.03155122618763,1064.209853614523,Yes
CUST1180,Male,No,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer,42.22103586600065,2257.0678521544064,No
CUST1181,Male,Yes,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,66.78147539428123,3875.458109320031,No
CUST1182,Female,Yes,Yes,No,30,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,57.26627356032017,1753.048445031272,Yes
CUST1183,Male,Yes,No,No,8,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,47.30530325053854,362.21728442868994,Yes
CUST1184,Male,No,Yes,No,57,Yes,No internet service,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Credit card,68.02111513834544,3860.0531350148044,Yes
CUST1185,Female,No,No,No,20,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Two year,No,Mailed check,53.536083850622276,1095.5939273880713,No
CUST1186,Male,No,No,No,25,Yes,No internet service,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Credit card,88.13056171960189,2261.481214467836,No
CUST1187,Male,No,No,Yes,19,Yes,No internet service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,No,Mailed check,61.72745091831961,1257.784110952201,No
CUST1188,Female,No,Yes,Yes,5,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Credit card,58.00071168988238,527.9686654514746,No
CUST1189,Female,No,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,70.23084580851628,1999.8866652099625,No
CUST1190,Male,No,No,No,40,Yes,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,24.883875567718604,817.7017517060183,No
CUST1191,Female,No,Yes,No,26,Yes,No internet service,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Bank transfer,89.27105890787004,2190.984075037855,No
CUST1192,Male,No,No,Yes,27,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,80.69799439497237,2145.8882336803,No
CUST1193,Female,No,Yes,No,62,Yes,No internet service,No,No,No,No,No internet service,No,No,One year,No,Credit card,49.13863218574212,2955.0451526395022,No
CUST1194,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,42.38686978908504,2166.2031127120495,No
CUST1195,Female,Yes,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,44.80008529108467,1941.1946643683923,Yes
CUST1196,Male,No,Yes,No,29,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card,36.80107196220854,1009.2095762796573,Yes
CUST1197,Male,No,No,No,39,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,31.065281144979124,1354.3069884363886,Yes
CUST1198,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,36.151840395279535,2343.614425189871,Yes
CUST1199,Male,No,No,No,41,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,18.0,520.5806469053283,No
CUST1200,Female,No,Yes,Yes,33,Yes,No internet service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,57.72779727515978,1733.5519555368114,No
